"gene.id","ENSEMBL","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000013392","ENSG00000013375","5238","PGM3",-0.542105134984127,1.81720685748995,-1.81748762018846,0.0937258619476198,0.264881372222409,-4.76110742384019
"ENSG00000033867","ENSG00000033800","8554","PIAS1",-0.503371257259235,5.94037393616381,-2.84715954067769,0.0144687951719455,0.107590170889196,-3.65140927889149
"ENSG00000052802","ENSG00000052749","23223","RRP12",0.150099963821434,7.46820970442363,0.400813083178,0.695476070104315,0.827611123577451,-6.91941609609433
"ENSG00000065183","ENSG00000065135","2773","GNAI3",0.323734141522157,7.23317583531481,1.44725564477571,0.172984002757002,0.372936907649004,-5.96682638560454
"ENSG00000067113","ENSG00000067064","3422","IDI1",-0.659379464923028,3.67613833537802,-2.88312002728004,0.0135274813148229,0.104392141888689,-3.3369039089859
"ENSG00000067177","ENSG00000067113","8611","PLPP1",0.745980901638002,0.0317717225890096,1.12419898768272,0.282523566648044,0.498335327323008,-5.26602592768094
"ENSG00000070814","ENSG00000070778","11099","PTPN21",0.457122989122532,7.01219873645992,2.3597713622483,0.0357160164539853,0.162198114303838,-4.54743677739728
"ENSG00000072134","ENSG00000072110","87","ACTN1",0.90362273183321,1.90754568050611,2.30943747628372,0.0391538295984356,0.167965723020026,-3.99222494182629
"ENSG00000074755","ENSG00000074695","3998","LMAN1",-0.266099776741665,7.12233783041888,-2.36397854088141,0.0354421402803665,0.161722731175433,-4.53940102301334
"ENSG00000076641","ENSG00000076554","7163","TPD52",-0.277162887060215,7.78372398110425,-1.44268837389979,0.174242635519623,0.37420772030527,-5.97513333742663
"ENSG00000079277","ENSG00000079246","7520","XRCC5",0.0510298817948067,4.03775107990858,0.313854280516825,0.758923908232255,0.868489368545054,-6.71703841543546
"ENSG00000081665","ENSG00000081377","8555","CDC14B",-0.44048525352337,5.72384607581026,-2.40586362512101,0.0328232297179761,0.156126976475692,-4.43499123141182
"ENSG00000087087","ENSG00000087076","51171","HSD17B14",0.605878048530669,7.15474167714263,4.29480337380136,0.000999554023646199,0.0364416845443348,-1.0043319738258
"ENSG00000096092","ENSG00000096060","2289","FKBP5",0.0482610954011006,1.81354594052235,0.117854334244852,0.908097776298658,0.952026182569488,-6.16954279019141
"ENSG00000101654","ENSG00000101558","9218","VAPA",0.0730451194652,6.84504839459241,0.585183193583328,0.569071258400506,0.738833030514879,-6.82259510591299
"ENSG00000101745","ENSG00000101608","10627","MYL12A",-0.400613524228311,8.23406081293279,-1.9099424394039,0.079885602060509,0.243527272965391,-5.29702124240878
"ENSG00000102226","ENSG00000102172","6611","SMS",-0.343484044364422,5.79773024771669,-1.49913566219098,0.159217538102055,0.354607551697306,-5.86783150395311
"ENSG00000102882","ENSG00000102804","8848","TSC22D1",0.0996308028717371,4.73841234157314,0.485596774999349,0.635841727853365,0.787655670984994,-6.75064253168705
"ENSG00000103351","ENSG00000103275","7329","UBE2I",-0.994984549711466,4.01133636734089,-1.56654540451815,0.142734057652679,0.332619808185843,-5.55257638317934
"ENSG00000104497","ENSG00000104419","10397","NDRG1",-0.322835014087615,4.06357417082579,-1.35661429150241,0.199433065922568,0.404780640043673,-5.85682415199425
"ENSG00000104738","ENSG00000104687","2936","GSR",0.944035290661868,5.08645073664952,2.54939401714936,0.0251912148017285,0.137671257778214,-4.07780683025658
"ENSG00000108306","ENSG00000108175","57178","ZMIZ1",-0.693779791017835,4.37511034271076,-2.04660324586969,0.0628290543661638,0.215415966743911,-4.900859696879
"ENSG00000109606","ENSG00000109452","8821","INPP4B",0.435754289404062,8.28331260682025,2.26902106329315,0.0421407447661391,0.175132505681153,-4.70769850279853
"ENSG00000111911","ENSG00000111837","4117","MAK",-0.15013064454997,4.86589632842592,-0.860583407832871,0.40603303581629,0.609759049749759,-6.513131242328
"ENSG00000112787","ENSG00000112658","6722","SRF",-0.0725920372035067,4.95581423527767,-0.281433328872264,0.783086182679256,0.882954724960841,-6.86891621194045
"ENSG00000113161","ENSG00000112972","3157","HMGCS1",-0.0370189364499952,8.60970491809806,-0.111611808053205,0.9129432426699,0.954918380059189,-7.00222562151532
"ENSG00000113300","ENSG00000113161","3156","HMGCR",-0.06330933880299,6.45464644480335,-0.519706428320266,0.612551129356798,0.769406609989113,-6.85921634066737
"ENSG00000113734","ENSG00000113594","3977","LIFR",0.657733209434727,3.21075116091789,2.90698166850258,0.0129366609612239,0.102738166262691,-3.21796907411976
"ENSG00000116251","ENSG00000116133","1718","DHCR24",-0.300666170376798,9.77843593430039,-2.66094897987867,0.0204797403525076,0.126311657886153,-4.00868242249699
"ENSG00000117318","ENSG00000117143","6675","UAP1",0.0567085617151429,4.38095552305628,0.143307164676973,0.88838319706797,0.941649176278096,-6.80215341333469
"ENSG00000118762","ENSG00000118515","6446","SGK1",-0.304872127377817,2.87366653974833,-1.31900480860211,0.211346214611713,0.418862785707177,-5.66287914439975
"ENSG00000119314","ENSG00000118985","22936","ELL2",-0.192028656838492,7.99276995213551,-1.22519531213087,0.243588774144393,0.45575050740397,-6.2485754129822
"ENSG00000124151","ENSG00000123983","2181","ACSL3",0.0479317350371292,8.16987980385777,0.236684896497043,0.816821623408801,0.90224289370016,-6.97931734525357
"ENSG00000124374","ENSG00000124225","56937","PMEPA1",-1.06022973688592,2.89940834011486,-3.30356955589036,0.00615677852287432,0.0749609497074722,-2.42467593579416
"ENSG00000125450","ENSG00000125257","10257","ABCC4",0.364290947005685,4.73945044470321,2.34969353915151,0.0363803301377546,0.163209666626293,-4.45431586998306
"ENSG00000128739","ENSG00000128590","4189","DNAJB9",-0.098236649671671,6.60565000017062,-0.531010647207521,0.604927000799866,0.763860670086408,-6.85338998186412
"ENSG00000130810","ENSG00000130706","11047","ADRM1",0.704222834315315,6.26764335213514,3.66972244246021,0.00311642817548272,0.0556817693704951,-2.14176854914643
"ENSG00000134461","ENSG00000134294","54407","SLC38A2",-0.106206515176466,2.18505572732918,-0.437479347555861,0.669394348436962,0.810255481564499,-6.28022569806536
"ENSG00000138660","ENSG00000138448","3685","ITGAV",-0.247279370301328,5.26427352003997,-1.48077470604208,0.163979405497428,0.360791686884077,-5.8612888236042
"ENSG00000138764","ENSG00000138641","8916","HERC3",-1.66877692732417,4.48306092789639,-4.42038109140515,0.000799463213934849,0.0343058413896596,-0.629063923703488
"ENSG00000138814","ENSG00000138696","658","BMPR1B",-0.493566857497585,4.53688221503084,-2.46036983997856,0.0296929245817732,0.149576764155839,-4.21188949489543
"ENSG00000140443","ENSG00000140263","6652","SORD",-0.966232236615863,7.31531381374587,-3.67498222599238,0.00308628816942569,0.0554078453432033,-2.13847112619441
"ENSG00000140829","ENSG00000140526","11057","ABHD2",0.270180191685499,6.49481937206253,1.54135935544988,0.148712412681038,0.34035232093422,-5.8408047082307
"ENSG00000142541","ENSG00000142208","207","AKT1",-0.376881558516741,11.5066279518393,-2.95576990380598,0.0118072875650174,0.098833900842456,-3.46106318475498
"ENSG00000145908","ENSG00000145703","10788","IQGAP2",-0.199398658946033,1.50248461723726,-0.56265038270327,0.583846154051333,0.748807681303322,-6.05581366301636
"ENSG00000151461","ENSG00000151092","55768","NGLY1",0.142739224089488,6.5899774766896,1.01568253779002,0.329465626689286,0.541862028846165,-6.47349629615857
"ENSG00000153037","ENSG00000152642","23171","GPD1L",0.225215046781025,5.59901786451064,1.01083869173812,0.331687237565143,0.543985777444238,-6.4411486911562
"ENSG00000155115","ENSG00000154734","9510","ADAMTS1",0.40734251032998,5.52884470946183,2.4586915293832,0.0297848589307713,0.149576764155839,-4.3354671033519
"ENSG00000159140","ENSG00000158711","2005","ELK4",-0.104574707816756,9.76127323163632,-0.842487287482606,0.415697411642338,0.619023642759929,-6.62874862409599
"ENSG00000161267","ENSG00000160862","563","AZGP1",0.279555579751816,4.76300275032776,1.03992150283562,0.318511716940258,0.53071704995305,-6.284946255071
"ENSG00000163322","ENSG00000163110","10611","PDLIM5",-0.648758351533121,5.53748004745271,-3.2685235613743,0.00657363152620751,0.0774735244221616,-2.85830444270974
"ENSG00000164291","ENSG00000164116","2982","GUCY1A1",-0.656988148713395,2.52901773523949,-2.20649948323898,0.0471916345078092,0.185528645582656,-4.29648468176341
"ENSG00000164296","ENSG00000164120","3248","HPGD",-0.488725526202009,1.59009195840959,-1.10998200674623,0.288368065495708,0.504148710859916,-5.62427546588947
"ENSG00000166716","ENSG00000166451","55839","CENPN",0.267980319891452,6.25130449770075,1.62583353162656,0.12947585225408,0.315287738007427,-5.7171335189395
"ENSG00000166913","ENSG00000166710","567","B2M",0.296987596955802,9.03148761092119,1.55487932565326,0.145476939664549,0.336665340101685,-5.82392161079891
"ENSG00000167286","ENSG00000167034","4824","NKX3-1",0.409030387338327,7.89376992995777,1.99537827837605,0.0687836632536647,0.226254629438129,-5.15928659034846
"ENSG00000167977","ENSG00000167751","3817","KLK2",0.603786771634824,4.81160287395347,2.43614353024765,0.0310469638323456,0.151962617201983,-4.3124095316508
"ENSG00000168386","ENSG00000168118","5867","RAB4A",0.437716931636643,-0.660521426668139,0.589877572747935,0.566018600068224,0.7367412079216,-5.55715752857101
"ENSG00000170667","ENSG00000170421","3856","KRT8",0.0799604576233104,3.25004916223805,0.188122820311124,0.853867658677524,0.922477008290862,-6.59756721954519
"ENSG00000170832","ENSG00000170515","5036","PA2G4",-0.131695706579665,6.0909539246499,-0.926319048877638,0.372210160236467,0.582739198026404,-6.5491996313412
"ENSG00000178947","ENSG00000178573","4094","MAF",-0.504722895300425,3.13219072309333,-0.814384102059925,0.431006897120848,0.632803261487628,-6.18140643198355
"ENSG00000184574","ENSG00000184254","220","ALDH1A3",-0.738791988012549,2.09294401671792,-2.5278144491298,0.0262174124240209,0.140782174218189,-3.66697615316976
"ENSG00000186866","ENSG00000186480","3638","INSIG1",-0.428218229963303,3.65072341115665,-1.51154449702222,0.156066437570957,0.350162101014744,-5.58488988275897
"ENSG00000196689","ENSG00000196419","2547","XRCC6",-0.678687513504986,0.449646467275087,-1.11480491529347,0.286375188037901,0.501789014164929,-5.34983336431513
"ENSG00000198839","ENSG00000198648","27347","STK39",-0.77884056814783,4.75771814261132,-4.84356667609408,0.000382134578445985,0.0249839160421975,0.0720803392647467
