"G03_G02_T03.gene.id","G03_G02_T03.ENSEMBL","G03_G02_T03.ENTREZID","G03_G02_T03.SYMBOL","G03_G02_T03.logFC","G03_G02_T03.AveExpr","G03_G02_T03.t","G03_G02_T03.P.Value","G03_G02_T03.adj.P.Val","G03_G02_T03.B","G03_G02_T04.gene.id","G03_G02_T04.ENSEMBL","G03_G02_T04.ENTREZID","G03_G02_T04.SYMBOL","G03_G02_T04.logFC","G03_G02_T04.AveExpr","G03_G02_T04.t","G03_G02_T04.P.Value","G03_G02_T04.adj.P.Val","G03_G02_T04.B"
"ENSG00000005206","ENSG00000005194","57019","CIAPIN1",0.523358165921759,3.27264994003546,1.0987813983761,0.293036861875738,0.999935043429934,-5.65065009303393,"ENSG00000005206","ENSG00000005194","57019","CIAPIN1",-0.129651108827746,3.27264994003546,-0.276760696212834,0.786588756550328,0.884204035914752,-6.57635601316568
"ENSG00000011275","ENSG00000011260","51096","UTP18",-0.0655990809645823,7.02251507485743,-0.497832886587083,0.627438149451281,0.999935043429934,-6.52207918713303,"ENSG00000011275","ENSG00000011260","51096","UTP18",-0.0556375554118451,7.02251507485743,-0.419363496891832,0.682227217704139,0.818043558277821,-6.90844665724899
"ENSG00000011451","ENSG00000011426","54443","ANLN",0.173164096213418,5.67691570980722,0.992219707314672,0.340328184534329,0.999935043429934,-6.14458885862048,"ENSG00000011451","ENSG00000011426","54443","ANLN",0.412543284329231,5.67691570980722,2.28668916895022,0.04080923593154,0.171980730322943,-4.64113364553307
"ENSG00000011523","ENSG00000011485","5536","PPP5C",0.0649295930975101,4.47899843986474,0.202122297744618,0.843146422103834,0.999935043429934,-6.4865553095195,"ENSG00000011523","ENSG00000011485","5536","PPP5C",-1.30031682378615,4.47899843986474,-3.91810522618838,0.00197438501507468,0.0465496588254057,-1.5461807901819
"ENSG00000025796","ENSG00000025772","10953","TOMM34",-0.207141044373276,7.44064182023547,-1.21578052789644,0.247029800747988,0.999935043429934,-5.91011464504952,"ENSG00000025796","ENSG00000025772","10953","TOMM34",-0.0298219009859803,7.44064182023547,-0.174167105712828,0.86458573988942,0.928790794375425,-6.98690605039061
"ENSG00000059122","ENSG00000058804","55706","NDC1",0.277568144621926,3.86279743885562,0.729740598430784,0.479301785423683,0.999935043429934,-6.05988252353421,"ENSG00000059122","ENSG00000058804","55706","NDC1",-0.197922019047349,3.86279743885562,-0.545837110761211,0.59500052670283,0.756221890095919,-6.57555127993644
"ENSG00000063046","ENSG00000062822","5424","POLD1",-0.015228203946559,10.4254564554691,-0.110235255140042,0.91401222509828,0.999935043429934,-6.63023552224606,"ENSG00000063046","ENSG00000062822","5424","POLD1",-0.315404149826794,10.4254564554691,-2.28440777044657,0.0409788869980004,0.172385303572106,-4.66604665406915
"ENSG00000066697","ENSG00000066629","2009","EML1",0.579134816320516,2.91590558852655,1.56119371329851,0.143986734152614,0.999935043429934,-4.98940301439825,"ENSG00000066697","ENSG00000066629","2009","EML1",0.0997816200820174,2.91590558852655,0.285263503579757,0.78021879599509,0.880680996289597,-6.49364592238387
"ENSG00000068024","ENSG00000067955","865","CBFB",0.102962556124687,4.98144582767084,0.586284507967211,0.568354301301795,0.999935043429934,-6.38462870732348,"ENSG00000068024","ENSG00000067955","865","CBFB",-0.210417604780327,4.98144582767084,-1.19135913179569,0.256134251108323,0.470538012131743,-6.19530040111455
"ENSG00000071051","ENSG00000070950","56852","RAD18",-0.21329381441777,5.78265543941235,-0.899537772852219,0.3857463983885,0.999935043429934,-6.22193568646338,"ENSG00000071051","ENSG00000070950","56852","RAD18",-0.421666343530187,5.78265543941235,-1.74889683441417,0.105355222019757,0.281376741640974,-5.51552660902368
"ENSG00000071575","ENSG00000071539","9319","TRIP13",-0.831338522570709,6.07355594651762,-3.54940149803988,0.00389442748399527,0.271288600269028,-2.07593226802097,"ENSG00000071575","ENSG00000071539","9319","TRIP13",-1.7956650939158,6.07355594651762,-7.39058276814932,7.53867287536597e-06,0.00245069690723355,4.01311016049605
"ENSG00000079739","ENSG00000079616","3835","KIF22",-0.0972630050122454,4.84800584605843,-0.753591584519348,0.465364635381007,0.999935043429934,-6.23975649022189,"ENSG00000079739","ENSG00000079616","3835","KIF22",0.0907946668574103,4.84800584605843,0.710889878117367,0.490496737431454,0.682083454969913,-6.63405313022393
